posting_id,posting_date,role,experience_years,company_type,city,education_tier,skills_count,has_genai_llm_skills,has_mlops_skills,has_cloud_skills,remote_friendly,salary_lpa
JP103001,2024-12-01,Mobile Developer,6.0,Startup,Pune,Premier (IIT/NIT/IIIT),4,0,0,1,1,43.0
JP110901,2024-12-01,Software Engineer,18.0,FAANG/MNC,Chennai,Tier-2 Engineering College,14,0,0,1,0,66.5
JP111156,2024-12-01,Software Engineer,6.1,Product (Indian),Bangalore,Tier-2 Engineering College,11,0,0,1,0,35.8
JP102116,2024-12-01,Software Engineer,7.5,FAANG/MNC,Remote/Tier-2,Tier-2 Engineering College,3,0,0,0,1,57.4
JP111155,2024-12-01,Mobile Developer,3.6,IT Services,Bangalore,Other,6,0,0,0,0,14.2
JP105574,2024-12-01,Software Engineer,3.6,IT Services,Hyderabad,Tier-2 Engineering College,15,0,1,0,0,20.7
JP108042,2024-12-01,Data Scientist,7.1,Startup,Hyderabad,Other,14,0,1,1,0,48.1
JP106911,2024-12-01,AI/ML Engineer,3.2,Startup,Chennai,Premier (IIT/NIT/IIIT),12,0,0,0,0,30.0
JP107815,2024-12-01,DevOps Engineer,4.3,IT Services,Bangalore,Premier (IIT/NIT/IIIT),8,1,1,0,0,33.9
JP105545,2024-12-01,Software Engineer,7.3,IT Services,Pune,Tier-2 Engineering College,5,1,0,0,1,26.9
JP106988,2024-12-01,Software Engineer,11.2,Startup,Delhi NCR,Premier (IIT/NIT/IIIT),13,0,0,0,0,47.3
JP110503,2024-12-01,Software Engineer,1.5,Startup,Bangalore,Tier-2 Engineering College,7,0,0,1,1,20.9
JP107111,2024-12-01,Mobile Developer,4.5,IT Services,Chennai,Tier-2 Engineering College,14,0,0,0,0,13.7
JP109976,2024-12-01,DevOps Engineer,12.4,Startup,Hyderabad,Other,15,0,0,1,0,45.6
JP100481,2024-12-01,Data Scientist,1.7,Startup,Pune,Tier-2 Engineering College,11,0,1,0,1,20.7
JP102064,2024-12-01,Product Manager,4.7,Product (Indian),Mumbai,Other,4,0,0,0,0,39.6
JP100463,2024-12-01,Data Scientist,3.9,IT Services,Bangalore,Tier-2 Engineering College,13,0,1,1,1,24.8
JP103995,2024-12-01,Software Engineer,4.6,FAANG/MNC,Bangalore,Tier-2 Engineering College,8,0,0,0,0,67.1
JP109824,2024-12-01,Data Scientist,1.8,Product (Indian),Bangalore,Tier-2 Engineering College,12,1,1,0,0,41.6
JP104542,2024-12-01,Software Engineer,0.9,IT Services,Remote/Tier-2,Premier (IIT/NIT/IIIT),16,0,1,1,1,13.3
JP105837,2024-12-01,Software Engineer,1.7,Product (Indian),Mumbai,Tier-2 Engineering College,9,0,0,0,0,23.2
JP108665,2024-12-01,Data Scientist,1.2,FAANG/MNC,Remote/Tier-2,Other,11,0,0,1,1,28.4
JP102480,2024-12-01,AI/ML Engineer,4.7,IT Services,Hyderabad,Other,11,1,0,1,1,35.4
JP102081,2024-12-01,Mobile Developer,14.2,Product (Indian),Mumbai,Tier-2 Engineering College,11,0,1,1,0,65.8
JP105530,2024-12-01,Software Engineer,4.3,Startup,Chennai,Other,12,1,0,1,0,24.4
JP102798,2024-12-01,DevOps Engineer,6.2,FAANG/MNC,Hyderabad,Other,14,1,0,0,0,99.6
JP105536,2024-12-01,Software Engineer,4.6,Startup,Bangalore,Other,4,0,0,0,0,29.0
JP102803,2024-12-01,Software Engineer,5.5,IT Services,Remote/Tier-2,Tier-2 Engineering College,6,1,0,0,1,16.2
JP105157,2024-12-01,Software Engineer,3.2,IT Services,Remote/Tier-2,Tier-2 Engineering College,5,0,0,0,1,9.6
JP108429,2024-12-01,AI/ML Engineer,1.0,FAANG/MNC,Chennai,Premier (IIT/NIT/IIIT),4,0,0,1,0,61.8
JP103997,2024-12-01,Mobile Developer,4.6,Startup,Mumbai,Other,15,0,0,1,0,25.0
JP110180,2024-12-01,Software Engineer,4.4,Startup,Pune,Other,9,0,0,1,0,30.6
JP108958,2024-12-01,Software Engineer,5.0,Product (Indian),Mumbai,Tier-2 Engineering College,12,1,0,1,1,44.6
JP104104,2024-12-01,Software Engineer,1.3,IT Services,Chennai,Other,5,0,0,0,1,8.6
JP108681,2024-12-01,Data Scientist,2.8,IT Services,Bangalore,Tier-2 Engineering College,12,0,0,0,1,16.5
JP111375,2024-12-01,Data Scientist,7.5,FAANG/MNC,Chennai,Premier (IIT/NIT/IIIT),6,1,0,0,0,100.8
JP107572,2024-12-01,AI/ML Engineer,3.4,Startup,Delhi NCR,Other,8,0,0,0,0,27.4
JP101571,2024-12-01,Software Engineer,6.4,Product (Indian),Chennai,Tier-2 Engineering College,7,0,0,0,0,31.1
JP109214,2024-12-01,Software Engineer,6.6,Product (Indian),Delhi NCR,Tier-2 Engineering College,14,0,0,0,0,30.1
JP109012,2024-12-01,Software Engineer,0.5,Product (Indian),Hyderabad,Premier (IIT/NIT/IIIT),4,0,0,0,0,23.0
JP111523,2024-12-01,Data Scientist,5.1,FAANG/MNC,Remote/Tier-2,Other,15,0,1,0,1,47.4
JP106495,2024-12-01,Software Engineer,4.7,IT Services,Delhi NCR,Other,3,0,0,0,0,14.0
JP101201,2024-12-01,Data Scientist,1.7,IT Services,Mumbai,Premier (IIT/NIT/IIIT),13,0,0,0,0,15.6
JP110052,2024-12-01,Data Scientist,2.8,IT Services,Hyderabad,Tier-2 Engineering College,9,0,0,1,0,17.4
JP111617,2024-12-01,Software Engineer,4.3,Product (Indian),Bangalore,Tier-2 Engineering College,8,0,0,1,1,42.4
JP103416,2024-12-01,DevOps Engineer,5.6,Startup,Hyderabad,Other,9,0,0,0,0,27.3
JP104757,2024-12-01,DevOps Engineer,7.4,IT Services,Bangalore,Premier (IIT/NIT/IIIT),14,1,0,1,0,45.9
JP104954,2024-12-01,DevOps Engineer,5.8,Startup,Remote/Tier-2,Tier-2 Engineering College,4,0,0,0,1,23.5
JP103300,2024-12-01,Data Scientist,0.3,Product (Indian),Mumbai,Other,7,0,1,0,0,17.5
JP107424,2024-12-01,DevOps Engineer,2.2,Startup,Remote/Tier-2,Tier-2 Engineering College,7,1,0,0,1,24.6
JP106216,2024-12-01,Software Engineer,4.5,Startup,Mumbai,Tier-2 Engineering College,13,1,0,1,0,44.5
JP101240,2024-12-01,Software Engineer,3.3,IT Services,Chennai,Tier-2 Engineering College,8,1,0,1,0,16.9
JP111509,2024-12-01,Product Manager,4.5,IT Services,Hyderabad,Other,12,0,0,1,1,25.9
JP107266,2024-12-01,Data Scientist,4.2,Startup,Bangalore,Premier (IIT/NIT/IIIT),6,1,1,1,0,66.0
JP104345,2024-12-01,DevOps Engineer,4.9,IT Services,Mumbai,Tier-2 Engineering College,7,0,0,0,0,18.1
JP110197,2024-12-01,Software Engineer,13.3,Startup,Pune,Tier-2 Engineering College,9,0,0,0,0,39.3
JP107627,2024-12-01,Software Engineer,10.3,FAANG/MNC,Hyderabad,Tier-2 Engineering College,7,0,0,0,0,87.3
JP101552,2024-12-01,Data Scientist,5.9,Startup,Bangalore,Tier-2 Engineering College,13,0,0,0,0,32.3
JP101536,2024-12-01,DevOps Engineer,2.3,IT Services,Delhi NCR,Tier-2 Engineering College,10,0,0,0,0,19.3
JP104934,2024-12-01,Mobile Developer,8.1,Product (Indian),Chennai,Other,5,0,0,0,0,25.7
JP104109,2024-12-01,AI/ML Engineer,3.3,Startup,Hyderabad,Other,8,1,0,1,0,48.6
JP101227,2024-12-01,Software Engineer,5.9,FAANG/MNC,Mumbai,Tier-2 Engineering College,11,0,0,0,0,56.5
JP108699,2024-12-01,Product Manager,7.2,Product (Indian),Hyderabad,Tier-2 Engineering College,9,1,0,0,0,75.0
JP108279,2024-12-01,Product Manager,0.9,Startup,Hyderabad,Other,11,0,1,0,0,25.8
JP106792,2024-12-01,Software Engineer,3.0,Startup,Hyderabad,Tier-2 Engineering College,14,0,0,1,1,26.0
JP111874,2024-12-01,Data Scientist,12.9,IT Services,Delhi NCR,Other,14,0,0,1,0,28.0
JP108841,2024-12-01,AI/ML Engineer,2.3,IT Services,Pune,Premier (IIT/NIT/IIIT),17,1,1,1,0,33.7
JP101186,2024-12-01,DevOps Engineer,4.2,Product (Indian),Hyderabad,Tier-2 Engineering College,9,1,0,1,0,43.7
JP110706,2024-12-01,AI/ML Engineer,3.6,Product (Indian),Mumbai,Tier-2 Engineering College,12,0,1,0,0,47.7
JP100520,2024-12-01,Product Manager,7.7,Startup,Pune,Tier-2 Engineering College,7,0,1,1,0,65.8
JP111543,2024-12-01,Data Scientist,1.0,IT Services,Delhi NCR,Premier (IIT/NIT/IIIT),13,1,0,0,0,15.4
JP104974,2024-12-01,Data Scientist,3.9,IT Services,Chennai,Tier-2 Engineering College,5,0,0,0,0,12.6
JP111772,2024-12-01,Software Engineer,5.7,Product (Indian),Bangalore,Other,7,0,0,1,1,40.6
JP108698,2024-12-01,Mobile Developer,3.6,IT Services,Hyderabad,Premier (IIT/NIT/IIIT),4,0,0,1,1,21.5
JP110299,2024-12-01,AI/ML Engineer,4.3,IT Services,Bangalore,Tier-2 Engineering College,6,1,0,0,0,26.2
JP108316,2024-12-01,Mobile Developer,9.2,Startup,Hyderabad,Tier-2 Engineering College,10,0,0,1,1,32.3
JP111337,2024-12-01,Mobile Developer,8.1,IT Services,Delhi NCR,Tier-2 Engineering College,13,0,1,1,0,29.3
JP100858,2024-12-01,DevOps Engineer,14.5,FAANG/MNC,Pune,Tier-2 Engineering College,6,1,1,0,1,150.3
JP109066,2024-12-01,Software Engineer,5.7,Product (Indian),Bangalore,Other,4,0,0,1,0,39.5
JP100572,2024-12-01,Software Engineer,1.2,FAANG/MNC,Bangalore,Tier-2 Engineering College,13,0,0,0,0,44.9
JP101119,2024-12-01,Software Engineer,3.6,Startup,Hyderabad,Tier-2 Engineering College,9,0,0,0,1,26.0
JP103734,2024-12-01,Software Engineer,3.9,IT Services,Bangalore,Tier-2 Engineering College,12,0,0,1,1,21.0
JP104985,2024-12-01,Product Manager,6.2,IT Services,Chennai,Tier-2 Engineering College,6,0,0,0,0,19.6
JP101125,2024-12-01,Software Engineer,3.1,Product (Indian),Hyderabad,Tier-2 Engineering College,5,1,0,1,1,40.1
JP110598,2024-12-01,DevOps Engineer,12.7,FAANG/MNC,Hyderabad,Premier (IIT/NIT/IIIT),8,0,0,0,0,101.6
JP109422,2024-12-01,AI/ML Engineer,4.2,Startup,Delhi NCR,Tier-2 Engineering College,10,1,0,1,1,47.3
JP111347,2024-12-01,Mobile Developer,5.0,IT Services,Bangalore,Tier-2 Engineering College,5,0,0,0,0,19.9
JP106511,2024-12-01,Software Engineer,4.9,IT Services,Mumbai,Premier (IIT/NIT/IIIT),14,0,0,0,0,19.8
JP107401,2024-12-01,DevOps Engineer,1.2,IT Services,Hyderabad,Other,13,0,0,1,0,9.3
JP106800,2024-12-01,Software Engineer,2.5,IT Services,Mumbai,Premier (IIT/NIT/IIIT),10,1,0,1,1,26.9
JP110707,2024-12-01,Software Engineer,4.0,Startup,Bangalore,Other,9,0,1,0,1,20.0
JP111359,2024-12-01,AI/ML Engineer,4.4,IT Services,Bangalore,Other,12,1,0,1,1,27.9
JP104096,2024-12-01,Mobile Developer,4.2,IT Services,Bangalore,Tier-2 Engineering College,12,0,0,1,1,24.8
JP108632,2024-12-01,AI/ML Engineer,1.4,IT Services,Bangalore,Premier (IIT/NIT/IIIT),12,1,1,0,0,28.5
JP109237,2024-12-01,Software Engineer,6.7,IT Services,Delhi NCR,Tier-2 Engineering College,4,0,0,0,0,15.1
JP109487,2024-12-01,AI/ML Engineer,4.3,Startup,Mumbai,Premier (IIT/NIT/IIIT),5,1,1,0,0,64.5
JP101164,2024-12-01,Data Scientist,1.2,IT Services,Chennai,Other,13,1,0,1,0,11.9
JP103557,2024-12-01,DevOps Engineer,0.3,FAANG/MNC,Chennai,Tier-2 Engineering College,5,0,1,1,0,44.6
JP108310,2024-12-01,Software Engineer,1.5,Product (Indian),Bangalore,Other,8,1,0,0,1,24.4
JP103559,2024-12-01,DevOps Engineer,7.0,IT Services,Chennai,Other,14,0,0,0,0,16.6
JP106690,2024-12-01,Data Scientist,1.7,Startup,Delhi NCR,Other,11,1,0,0,0,18.0
JP100947,2024-12-01,AI/ML Engineer,2.7,IT Services,Bangalore,Tier-2 Engineering College,11,0,0,0,1,20.3
JP108815,2024-12-01,Product Manager,7.8,FAANG/MNC,Bangalore,Tier-2 Engineering College,3,0,0,0,0,115.0
JP110683,2024-12-01,Software Engineer,3.5,Product (Indian),Pune,Tier-2 Engineering College,6,0,0,0,0,30.7
JP101516,2024-12-01,Mobile Developer,1.1,Product (Indian),Bangalore,Tier-2 Engineering College,12,0,0,1,0,23.2
JP111981,2024-12-01,Mobile Developer,6.1,FAANG/MNC,Bangalore,Premier (IIT/NIT/IIIT),7,0,0,1,0,73.8
JP108208,2024-12-01,AI/ML Engineer,7.7,IT Services,Bangalore,Other,14,1,0,0,0,37.8
JP110674,2024-12-01,AI/ML Engineer,3.1,Startup,Remote/Tier-2,Tier-2 Engineering College,5,0,1,0,1,25.0
JP106311,2024-12-01,DevOps Engineer,4.4,Startup,Bangalore,Premier (IIT/NIT/IIIT),12,0,0,0,0,33.4
JP100293,2024-12-01,Product Manager,8.4,IT Services,Chennai,Tier-2 Engineering College,11,0,0,1,0,33.8
JP104316,2024-12-01,DevOps Engineer,5.7,IT Services,Delhi NCR,Tier-2 Engineering College,7,0,0,0,0,25.0
JP100549,2024-12-01,Software Engineer,3.7,Startup,Bangalore,Tier-2 Engineering College,3,0,0,0,0,21.8
JP110198,2024-12-01,Software Engineer,8.1,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,9,1,0,1,1,43.2
JP100056,2024-12-01,Software Engineer,3.4,IT Services,Bangalore,Other,4,0,0,1,0,16.2
JP111884,2024-12-01,AI/ML Engineer,9.2,IT Services,Hyderabad,Tier-2 Engineering College,6,1,0,0,0,46.6
JP103384,2024-12-01,Software Engineer,4.3,FAANG/MNC,Pune,Premier (IIT/NIT/IIIT),6,0,0,1,0,78.5
JP101450,2024-12-01,Product Manager,5.6,IT Services,Bangalore,Tier-2 Engineering College,12,0,1,1,0,38.0
JP100883,2024-12-01,Product Manager,1.8,Startup,Mumbai,Tier-2 Engineering College,11,0,0,1,0,26.3
JP111464,2024-12-01,DevOps Engineer,3.3,IT Services,Delhi NCR,Tier-2 Engineering College,13,1,0,1,0,28.4
JP109539,2024-12-01,Software Engineer,2.1,IT Services,Delhi NCR,Tier-2 Engineering College,5,0,0,0,0,14.1
JP103379,2024-12-01,AI/ML Engineer,10.0,IT Services,Chennai,Premier (IIT/NIT/IIIT),14,0,1,0,1,33.4
JP101355,2024-12-01,AI/ML Engineer,0.4,IT Services,Bangalore,Other,7,0,0,1,0,13.7
JP106316,2024-12-01,Software Engineer,7.4,Startup,Pune,Other,11,0,0,1,1,32.7
JP100542,2024-12-01,Product Manager,2.7,IT Services,Pune,Tier-2 Engineering College,12,0,0,1,0,18.1
JP109025,2024-12-01,DevOps Engineer,1.0,IT Services,Bangalore,Other,17,1,1,1,0,21.6
JP109406,2024-12-01,Mobile Developer,6.1,IT Services,Bangalore,Other,14,0,0,0,0,18.3
JP107722,2024-12-01,AI/ML Engineer,3.5,IT Services,Chennai,Tier-2 Engineering College,17,1,1,1,1,21.9
JP108828,2024-12-01,Software Engineer,1.1,IT Services,Pune,Tier-2 Engineering College,9,0,0,1,0,12.2
JP104862,2024-12-01,DevOps Engineer,4.8,IT Services,Remote/Tier-2,Tier-2 Engineering College,7,0,1,1,1,16.3
JP104326,2024-12-01,AI/ML Engineer,7.4,Startup,Delhi NCR,Premier (IIT/NIT/IIIT),8,0,0,1,0,42.0
JP104841,2024-12-01,Software Engineer,16.1,IT Services,Mumbai,Tier-2 Engineering College,12,0,0,0,0,22.0
JP100892,2024-12-01,Product Manager,4.7,Product (Indian),Hyderabad,Other,5,0,0,0,0,43.8
JP108210,2024-12-01,Software Engineer,6.6,IT Services,Hyderabad,Tier-2 Engineering College,15,0,0,1,0,28.1
JP104142,2024-12-01,Data Scientist,1.6,IT Services,Remote/Tier-2,Other,9,0,0,0,1,8.5
JP107669,2024-12-01,DevOps Engineer,3.9,IT Services,Hyderabad,Tier-2 Engineering College,7,1,0,0,0,26.5
JP111440,2024-12-01,DevOps Engineer,3.2,Product (Indian),Bangalore,Tier-2 Engineering College,13,0,0,0,0,35.9
JP107652,2024-12-01,Data Scientist,5.9,Startup,Bangalore,Other,6,0,1,1,0,35.4
JP111453,2024-12-01,Software Engineer,3.7,IT Services,Bangalore,Other,15,1,0,0,0,22.8
JP104614,2024-12-01,Data Scientist,14.9,IT Services,Pune,Tier-2 Engineering College,8,1,0,0,0,40.5
JP103463,2024-12-01,Product Manager,3.7,Product (Indian),Hyderabad,Tier-2 Engineering College,8,1,0,0,0,61.4
JP106393,2024-12-01,Product Manager,7.0,IT Services,Mumbai,Tier-2 Engineering College,9,0,0,1,0,29.8
JP108531,2024-12-01,Data Scientist,2.6,Startup,Hyderabad,Other,5,0,1,1,1,27.3
JP101485,2024-12-01,DevOps Engineer,5.4,Product (Indian),Bangalore,Tier-2 Engineering College,5,0,0,1,0,61.6
JP106720,2024-12-01,AI/ML Engineer,8.0,Product (Indian),Hyderabad,Other,16,0,1,1,1,72.2
JP109393,2024-12-01,Product Manager,2.3,IT Services,Bangalore,Other,14,0,1,1,0,29.9
JP101269,2024-12-01,Data Scientist,4.9,IT Services,Chennai,Tier-2 Engineering College,11,0,1,0,0,18.0
JP106774,2024-12-01,AI/ML Engineer,4.4,Product (Indian),Pune,Tier-2 Engineering College,12,1,0,0,0,49.7
JP100302,2024-12-01,Data Scientist,1.4,IT Services,Bangalore,Tier-2 Engineering College,8,0,0,0,1,14.6
JP100303,2024-12-01,Data Scientist,1.0,IT Services,Pune,Tier-2 Engineering College,5,0,0,0,0,14.7
JP104912,2024-12-01,Software Engineer,8.4,Product (Indian),Pune,Other,9,0,0,0,0,37.4
JP108265,2024-12-01,Product Manager,2.1,FAANG/MNC,Mumbai,Other,10,0,0,1,0,77.4
JP106446,2024-12-01,Data Scientist,6.2,FAANG/MNC,Chennai,Tier-2 Engineering College,13,1,0,1,0,90.3
JP104792,2024-12-01,Mobile Developer,2.5,Product (Indian),Chennai,Tier-2 Engineering College,12,0,0,0,1,22.2
JP111400,2024-12-01,Mobile Developer,4.0,IT Services,Remote/Tier-2,Other,13,0,0,0,1,8.7
JP103680,2024-12-01,AI/ML Engineer,1.3,IT Services,Bangalore,Other,10,0,1,0,0,19.9
JP101259,2024-12-01,Software Engineer,6.2,IT Services,Mumbai,Other,12,0,0,0,1,16.6
JP103493,2024-12-01,Mobile Developer,12.5,Product (Indian),Delhi NCR,Tier-2 Engineering College,9,0,1,0,0,48.5
JP111416,2024-12-01,DevOps Engineer,0.6,Startup,Mumbai,Premier (IIT/NIT/IIIT),7,0,0,0,0,17.6
JP100418,2024-12-01,Software Engineer,2.4,IT Services,Remote/Tier-2,Tier-2 Engineering College,6,0,0,1,1,11.3
JP103469,2024-12-01,Product Manager,2.6,Startup,Chennai,Tier-2 Engineering College,12,0,0,1,0,31.6
JP101459,2024-12-01,Software Engineer,6.3,Product (Indian),Hyderabad,Tier-2 Engineering College,4,0,0,1,0,42.5
JP103376,2024-12-01,Software Engineer,0.5,Startup,Bangalore,Premier (IIT/NIT/IIIT),5,0,0,1,1,25.2
JP109524,2024-12-01,Software Engineer,1.2,IT Services,Hyderabad,Other,16,1,1,0,1,12.1
JP104809,2024-12-01,Data Scientist,5.3,Product (Indian),Pune,Other,14,0,0,1,0,32.3
JP107639,2024-12-01,Software Engineer,4.5,IT Services,Chennai,Tier-2 Engineering College,6,0,0,0,0,13.6
JP108242,2024-12-01,Data Scientist,6.9,IT Services,Mumbai,Tier-2 Engineering College,7,0,0,1,1,25.0
JP110368,2024-12-01,Data Scientist,1.0,FAANG/MNC,Mumbai,Premier (IIT/NIT/IIIT),8,0,0,0,0,49.7
JP101467,2024-12-01,Data Scientist,1.8,FAANG/MNC,Bangalore,Other,4,1,0,0,0,57.1
JP104166,2024-12-01,Mobile Developer,1.8,IT Services,Delhi NCR,Other,10,0,0,0,0,9.7
JP103371,2024-12-01,Software Engineer,4.4,IT Services,Mumbai,Other,12,1,0,1,0,19.2
JP101473,2024-12-01,DevOps Engineer,5.8,FAANG/MNC,Mumbai,Tier-2 Engineering College,10,0,0,1,0,92.7
JP100925,2024-12-01,Data Scientist,1.7,Product (Indian),Mumbai,Tier-2 Engineering College,13,0,1,1,0,29.4
JP104804,2024-12-01,Product Manager,11.5,FAANG/MNC,Bangalore,Tier-2 Engineering College,4,0,0,1,1,131.6
JP100282,2024-12-01,DevOps Engineer,9.1,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,11,0,0,1,1,36.3
JP101114,2024-12-01,Software Engineer,3.7,IT Services,Delhi NCR,Tier-2 Engineering College,9,0,0,0,1,15.6
JP100573,2024-12-01,Software Engineer,1.3,IT Services,Bangalore,Tier-2 Engineering College,6,0,0,0,0,11.7
JP108172,2024-12-01,DevOps Engineer,0.5,Product (Indian),Mumbai,Tier-2 Engineering College,14,1,1,0,0,36.2
JP108363,2024-12-01,Mobile Developer,5.1,IT Services,Mumbai,Tier-2 Engineering College,4,0,0,0,0,18.6
JP106583,2024-12-01,Software Engineer,10.4,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,11,0,0,0,1,23.9
JP101026,2024-12-01,Mobile Developer,3.8,IT Services,Remote/Tier-2,Premier (IIT/NIT/IIIT),7,1,0,0,1,13.9
JP104717,2024-12-01,Mobile Developer,2.5,IT Services,Mumbai,Other,7,0,0,0,0,11.0
JP106087,2024-12-01,DevOps Engineer,2.9,IT Services,Bangalore,Premier (IIT/NIT/IIIT),13,0,0,0,0,21.3
JP101050,2024-12-01,Data Scientist,0.3,IT Services,Bangalore,Tier-2 Engineering College,14,1,0,0,0,16.2
JP107143,2024-12-01,Software Engineer,2.5,Startup,Delhi NCR,Other,10,0,0,0,1,18.7
JP100324,2024-12-01,Data Scientist,8.2,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,14,0,1,1,1,36.8
JP110340,2024-12-01,AI/ML Engineer,1.9,IT Services,Pune,Tier-2 Engineering College,8,0,0,0,0,16.8
JP104647,2024-12-01,AI/ML Engineer,10.5,Startup,Bangalore,Other,10,1,0,0,0,46.0
JP103640,2024-12-01,AI/ML Engineer,2.0,IT Services,Mumbai,Premier (IIT/NIT/IIIT),13,0,0,1,0,26.6
JP104064,2024-12-01,Mobile Developer,5.7,IT Services,Bangalore,Tier-2 Engineering College,7,0,0,0,0,19.4
JP100410,2024-12-01,DevOps Engineer,1.8,Product (Indian),Pune,Premier (IIT/NIT/IIIT),16,1,0,1,0,45.3
JP101010,2024-12-01,Software Engineer,4.3,Startup,Pune,Tier-2 Engineering College,9,0,1,0,1,26.8
JP103209,2024-12-01,AI/ML Engineer,0.8,FAANG/MNC,Delhi NCR,Other,16,1,1,1,1,67.0
JP109111,2024-12-01,Product Manager,1.1,Startup,Delhi NCR,Tier-2 Engineering College,14,0,0,0,1,18.9
JP110526,2024-12-01,Mobile Developer,1.9,Product (Indian),Hyderabad,Premier (IIT/NIT/IIIT),7,0,1,1,0,46.4
JP103644,2024-12-01,Software Engineer,1.7,IT Services,Chennai,Other,12,0,0,0,0,8.2
JP109431,2024-12-01,Product Manager,1.1,IT Services,Chennai,Premier (IIT/NIT/IIIT),4,0,0,0,0,17.0
JP104358,2024-12-01,DevOps Engineer,0.2,FAANG/MNC,Hyderabad,Tier-2 Engineering College,3,0,0,0,1,36.9
JP108778,2024-12-01,Product Manager,1.2,Product (Indian),Mumbai,Tier-2 Engineering College,12,0,0,0,0,31.2
JP109635,2024-12-01,DevOps Engineer,4.5,IT Services,Hyderabad,Other,10,0,0,0,0,14.1
JP107141,2024-12-01,DevOps Engineer,7.0,FAANG/MNC,Chennai,Tier-2 Engineering College,6,0,0,1,1,74.0
JP104271,2024-12-01,Mobile Developer,0.8,IT Services,Bangalore,Tier-2 Engineering College,14,1,0,0,0,15.3
JP100486,2024-12-01,Product Manager,3.2,IT Services,Bangalore,Tier-2 Engineering College,10,1,0,1,0,47.0
JP111578,2024-12-01,Software Engineer,3.9,Product (Indian),Delhi NCR,Other,9,0,0,0,0,28.9
JP104256,2024-12-01,Product Manager,5.3,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,7,0,0,0,1,35.3
JP101005,2024-12-01,Software Engineer,1.5,Startup,Chennai,Tier-2 Engineering College,8,0,0,0,1,15.6
JP108772,2024-12-01,Data Scientist,2.3,IT Services,Delhi NCR,Premier (IIT/NIT/IIIT),7,0,0,1,1,18.5
JP101017,2024-12-01,AI/ML Engineer,4.2,FAANG/MNC,Chennai,Tier-2 Engineering College,8,0,0,1,0,57.3
JP101745,2024-12-01,Data Scientist,2.9,Product (Indian),Bangalore,Other,12,1,0,1,0,40.0
JP104224,2024-12-01,Data Scientist,0.9,IT Services,Mumbai,Tier-2 Engineering College,12,0,1,0,1,15.6
JP101019,2024-12-01,Mobile Developer,4.0,IT Services,Pune,Tier-2 Engineering College,7,0,0,0,0,14.8
JP107139,2024-12-01,Software Engineer,11.3,FAANG/MNC,Hyderabad,Other,10,0,0,1,0,96.5
JP100008,2024-12-01,DevOps Engineer,6.8,IT Services,Bangalore,Other,8,0,0,0,0,19.6
JP108354,2024-12-01,Product Manager,9.9,IT Services,Mumbai,Other,4,0,0,1,0,29.0
JP104239,2024-12-01,Data Scientist,3.0,IT Services,Bangalore,Premier (IIT/NIT/IIIT),12,1,1,0,0,30.5
JP104252,2024-12-01,AI/ML Engineer,1.0,IT Services,Hyderabad,Other,12,0,0,1,1,14.3
JP100964,2024-12-01,Software Engineer,3.5,IT Services,Bangalore,Other,10,0,0,0,1,14.4
JP107712,2024-12-01,Software Engineer,1.2,Product (Indian),Bangalore,Other,5,0,0,0,0,22.3
JP111600,2024-12-01,DevOps Engineer,0.3,IT Services,Bangalore,Tier-2 Engineering College,9,0,0,1,0,14.0
JP100083,2024-12-01,DevOps Engineer,8.6,IT Services,Hyderabad,Other,15,1,0,1,1,30.1
JP104724,2024-12-01,Software Engineer,8.4,Product (Indian),Mumbai,Tier-2 Engineering College,11,0,1,0,0,48.8
JP106093,2024-12-01,Software Engineer,7.2,Product (Indian),Bangalore,Tier-2 Engineering College,5,0,0,0,0,47.4
JP106648,2024-12-01,Software Engineer,0.8,IT Services,Pune,Other,10,0,0,0,1,7.9
JP111598,2024-12-01,DevOps Engineer,12.5,Product (Indian),Remote/Tier-2,Premier (IIT/NIT/IIIT),13,0,0,1,1,47.3
JP101102,2024-12-01,Mobile Developer,3.4,FAANG/MNC,Chennai,Other,4,0,0,1,0,40.8
JP103256,2024-12-01,Product Manager,4.8,Product (Indian),Delhi NCR,Premier (IIT/NIT/IIIT),12,0,0,1,0,65.1
JP107608,2024-12-01,Software Engineer,4.8,IT Services,Pune,Tier-2 Engineering College,12,0,0,1,0,19.8
JP111858,2024-12-01,Data Scientist,8.9,FAANG/MNC,Mumbai,Other,14,1,0,0,0,113.9
JP106092,2024-12-01,Software Engineer,2.6,Startup,Hyderabad,Tier-2 Engineering College,6,1,0,0,1,23.8
JP101719,2024-12-01,Software Engineer,5.5,IT Services,Hyderabad,Tier-2 Engineering College,8,0,0,1,0,19.2
JP103585,2024-12-01,Data Scientist,5.0,IT Services,Chennai,Premier (IIT/NIT/IIIT),15,0,0,1,0,26.8
JP111276,2024-12-01,DevOps Engineer,2.1,Product (Indian),Chennai,Premier (IIT/NIT/IIIT),11,0,0,0,0,29.7
JP109185,2024-12-01,Software Engineer,9.0,Product (Indian),Chennai,Premier (IIT/NIT/IIIT),13,0,0,0,0,42.2
